app_name,category,rating,review_count,price_usd,is_free,content_rating,data_source,processed_date,has_rating,rating_tier,review_tier
Sample App 434,GAME,4.9,9396,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,High
Sample App 435,SOCIAL,4.8,21998,5.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 436,HEALTH_AND_FITNESS,3.0,32329,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 437,HEALTH_AND_FITNESS,2.3,89762,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 438,HEALTH_AND_FITNESS,2.6,51331,3.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 439,SOCIAL,4.7,73113,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 440,HEALTH_AND_FITNESS,3.8,55158,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 441,SHOPPING,4.8,66552,1.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 442,HEALTH_AND_FITNESS,3.6,39086,5.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 443,ENTERTAINMENT,4.9,36470,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 444,FINANCE,2.4,58595,10.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 445,HEALTH_AND_FITNESS,1.6,87381,6.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 446,HEALTH_AND_FITNESS,2.7,53191,3.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 447,GAME,3.8,90890,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 448,EDUCATION,3.8,70130,2.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 449,HEALTH_AND_FITNESS,5.0,84818,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 450,SHOPPING,1.8,7801,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,High
Sample App 451,SOCIAL,3.0,85971,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 452,PRODUCTIVITY,4.8,76909,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 453,HEALTH_AND_FITNESS,3.0,33219,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 454,COMMUNICATION,1.5,84970,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 455,GAME,3.3,7447,5.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,High
Sample App 456,HEALTH_AND_FITNESS,4.9,407,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Medium
Sample App 457,SHOPPING,4.5,65630,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 458,TRAVEL,2.8,69396,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 459,SOCIAL,3.8,45774,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 460,TRAVEL,1.3,62331,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 461,EDUCATION,3.4,95122,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 462,SHOPPING,3.2,40316,2.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 463,SOCIAL,3.3,4714,6.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,High
Sample App 464,TRAVEL,4.1,40218,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 465,GAME,4.8,4531,10.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,High
Sample App 466,GAME,3.8,54770,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 467,HEALTH_AND_FITNESS,4.3,1080,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,High
Sample App 468,TRAVEL,2.8,94984,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 469,GAME,4.1,83289,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 470,HEALTH_AND_FITNESS,2.0,36719,9.99,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 471,ENTERTAINMENT,4.8,99621,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 472,FINANCE,3.7,44919,2.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 473,SHOPPING,1.7,8915,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,High
Sample App 474,ENTERTAINMENT,4.9,57360,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 475,TRAVEL,2.5,94532,1.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 476,FINANCE,2.0,43907,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 477,COMMUNICATION,2.3,96098,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 478,TRAVEL,1.8,58080,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 479,SHOPPING,1.5,5990,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,High
Sample App 480,FINANCE,2.0,16054,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 481,EDUCATION,2.2,75156,6.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 482,HEALTH_AND_FITNESS,1.9,39537,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 483,SHOPPING,3.9,16213,2.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 484,ENTERTAINMENT,2.9,34736,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 485,FINANCE,4.7,77667,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 486,EDUCATION,3.6,63572,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 487,GAME,4.3,5575,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,High
Sample App 488,GAME,2.6,42344,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 489,FINANCE,3.2,4364,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,High
Sample App 490,TRAVEL,4.5,57220,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 491,EDUCATION,2.1,92059,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 492,ENTERTAINMENT,4.7,44458,4.99,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 493,EDUCATION,1.4,18384,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 494,SHOPPING,4.0,96956,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 495,COMMUNICATION,2.8,12766,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 496,SHOPPING,2.8,40683,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 497,HEALTH_AND_FITNESS,1.1,5599,7.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,High
Sample App 498,TRAVEL,3.9,27406,7.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 499,GAME,2.3,66134,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 500,PRODUCTIVITY,3.3,33802,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 501,TRAVEL,3.2,28007,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 502,TRAVEL,4.3,16946,8.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 503,COMMUNICATION,4.5,68159,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 504,SHOPPING,2.6,95135,4.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 505,COMMUNICATION,2.1,28015,8.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 506,SOCIAL,3.9,79381,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 507,HEALTH_AND_FITNESS,4.4,59874,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 508,GAME,1.2,91745,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 509,COMMUNICATION,3.0,58612,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 510,SOCIAL,3.1,10269,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 511,FINANCE,4.2,55178,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 512,FINANCE,2.9,9893,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,High
Sample App 513,ENTERTAINMENT,2.1,60042,1.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 514,FINANCE,3.6,58147,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 515,COMMUNICATION,1.6,28370,5.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 516,ENTERTAINMENT,3.5,31063,7.99,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 517,ENTERTAINMENT,1.7,69216,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 518,HEALTH_AND_FITNESS,1.4,30007,2.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 519,FINANCE,3.7,67825,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 520,COMMUNICATION,3.1,80264,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 521,SOCIAL,4.9,10384,1.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 522,FINANCE,4.3,26279,3.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 523,TRAVEL,1.1,42853,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 524,GAME,4.6,74202,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 525,SOCIAL,2.3,65579,7.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 526,HEALTH_AND_FITNESS,2.2,98921,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 527,TRAVEL,2.7,32770,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 528,ENTERTAINMENT,2.8,51541,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 529,FINANCE,3.6,84608,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 530,GAME,3.9,67661,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 531,GAME,2.3,58207,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 532,HEALTH_AND_FITNESS,2.9,94359,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 533,COMMUNICATION,1.4,73446,10.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 534,HEALTH_AND_FITNESS,2.2,89127,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 535,HEALTH_AND_FITNESS,2.3,94652,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 536,FINANCE,2.3,51593,7.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 537,GAME,2.5,4410,10.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,High
Sample App 538,EDUCATION,3.4,84066,1.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 539,FINANCE,2.1,73960,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 540,FINANCE,4.7,65493,2.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 541,HEALTH_AND_FITNESS,4.3,97835,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 542,EDUCATION,3.3,85534,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 543,EDUCATION,5.0,61281,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 544,SHOPPING,4.9,44592,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 545,ENTERTAINMENT,3.2,19508,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 546,PRODUCTIVITY,1.0,28813,1.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 547,FINANCE,2.8,81334,5.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 548,EDUCATION,2.0,54667,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 549,TRAVEL,3.8,46667,7.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 550,SOCIAL,2.7,22369,6.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 551,GAME,2.7,92682,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 552,SHOPPING,4.8,24982,4.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 553,EDUCATION,3.3,27563,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 554,EDUCATION,4.8,83171,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 555,ENTERTAINMENT,3.0,22852,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 556,FINANCE,4.1,38670,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 557,SOCIAL,3.5,57042,9.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 558,SOCIAL,2.3,57404,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 559,GAME,1.6,47096,10.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 560,SHOPPING,3.7,28244,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 561,COMMUNICATION,3.9,7406,7.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,High
Sample App 562,HEALTH_AND_FITNESS,4.6,74535,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 563,FINANCE,2.3,30830,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 564,SOCIAL,4.9,77256,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 565,FINANCE,3.5,82418,5.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 566,FINANCE,4.2,68483,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 567,COMMUNICATION,1.6,82338,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 568,COMMUNICATION,1.5,42360,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 569,ENTERTAINMENT,2.9,50008,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 570,HEALTH_AND_FITNESS,3.0,83120,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 571,PRODUCTIVITY,2.9,64712,5.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 572,EDUCATION,1.7,41109,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 573,PRODUCTIVITY,2.2,53678,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 574,HEALTH_AND_FITNESS,4.8,63339,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 575,ENTERTAINMENT,1.5,89090,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 576,FINANCE,4.7,72879,5.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 577,HEALTH_AND_FITNESS,2.7,64289,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 578,SOCIAL,1.4,41257,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 579,PRODUCTIVITY,4.3,74274,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 580,EDUCATION,2.5,89847,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 581,EDUCATION,4.2,97528,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 582,SOCIAL,1.3,62957,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 583,GAME,4.7,77178,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 584,HEALTH_AND_FITNESS,1.5,5398,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,High
Sample App 585,HEALTH_AND_FITNESS,4.1,34996,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 586,SHOPPING,3.6,84276,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 587,SHOPPING,1.0,20444,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 588,ENTERTAINMENT,4.5,34044,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 589,EDUCATION,4.7,75672,7.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 590,ENTERTAINMENT,2.4,18388,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 591,FINANCE,4.5,33265,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 592,COMMUNICATION,1.7,78512,6.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 593,GAME,3.0,44221,1.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 594,COMMUNICATION,2.3,61257,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 595,SHOPPING,3.5,9939,1.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,High
Sample App 596,SOCIAL,4.1,83120,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 597,PRODUCTIVITY,3.2,88230,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 598,TRAVEL,4.3,54559,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 599,TRAVEL,2.8,68190,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 600,COMMUNICATION,4.9,46282,6.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 601,FINANCE,1.6,85656,4.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 602,FINANCE,4.3,73359,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 603,EDUCATION,2.6,31022,2.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 604,GAME,4.1,74784,7.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 605,GAME,2.6,68639,6.99,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 606,HEALTH_AND_FITNESS,1.1,41797,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 607,COMMUNICATION,1.9,49569,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 608,GAME,1.6,64369,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 609,EDUCATION,1.3,29348,7.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 610,PRODUCTIVITY,4.2,82615,5.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 611,SHOPPING,3.5,52538,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 612,GAME,4.0,37289,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 613,COMMUNICATION,1.5,85832,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 614,EDUCATION,1.6,36931,10.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 615,TRAVEL,4.2,94796,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 616,GAME,3.1,60875,3.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 617,PRODUCTIVITY,4.4,59381,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 618,PRODUCTIVITY,2.7,71532,5.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 619,PRODUCTIVITY,4.4,41637,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 620,SHOPPING,4.1,67301,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 621,PRODUCTIVITY,1.8,29778,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 622,GAME,3.5,61782,5.99,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 623,SHOPPING,4.4,297,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Medium
Sample App 624,SOCIAL,1.4,22492,8.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 625,HEALTH_AND_FITNESS,2.6,16868,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 626,FINANCE,1.4,25842,3.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 627,SHOPPING,3.3,16418,2.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 628,GAME,5.0,76352,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 629,SOCIAL,2.5,80900,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 630,PRODUCTIVITY,4.7,21071,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 631,HEALTH_AND_FITNESS,4.1,97375,4.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 632,ENTERTAINMENT,2.7,7000,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,High
Sample App 633,FINANCE,4.9,73269,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 634,ENTERTAINMENT,1.5,96120,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 635,PRODUCTIVITY,1.9,11187,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 636,GAME,3.0,37863,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 637,FINANCE,3.7,96585,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 638,PRODUCTIVITY,1.4,10481,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 639,ENTERTAINMENT,3.9,6212,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,High
Sample App 640,FINANCE,3.4,21685,10.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 641,PRODUCTIVITY,3.6,34500,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 642,FINANCE,4.7,29213,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 643,ENTERTAINMENT,3.1,70622,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 644,HEALTH_AND_FITNESS,3.0,76715,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 645,HEALTH_AND_FITNESS,3.8,20957,9.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 646,TRAVEL,5.0,86066,8.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 647,SOCIAL,2.9,99115,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 648,PRODUCTIVITY,1.6,74187,5.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 649,SHOPPING,4.0,55701,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 650,FINANCE,1.9,40106,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
